CustomerID,R_Scaled,F_Scaled,M_Scaled
12347,-1.8284860004532224,1.2473999658429542,1.5740264853461874
12348,1.3561786223427335,0.37257502259223224,-1.3213568849283024
12349,-0.6956335185132512,-1.1421806022254783,0.5795867841257871
12350,1.5694938056688805,-1.1421806022254783,-0.4025240862867755
12352,-0.25976293771736747,1.2473999658429542,0.6809328799877049
12353,1.167792642233864,-1.1421806022254783,-2.158919913374767
12354,1.2887356965125554,-1.1421806022254783,0.2700711223978238
12355,1.2125350916901998,-1.1421806022254783,-0.6354367828873527
12356,1.3445701647258579,-0.15732634212523552,0.6481523731312744
12357,-0.32189228833536065,-1.1421806022254783,1.5741991620392366
12358,-1.8284860004532224,-0.15732634212523552,0.4744045910733832
12359,0.09645820643169936,0.7080332292303888,1.5507053428690944
12360,0.012541544596951157,0.37257502259223224,1.0835881712187645
12361,1.493691849959924,-1.1421806022254783,-0.8111138251482782
12362,-1.6752065827819893,1.5140076112100918,1.753262864324108
12363,0.6170495150333525,-0.15732634212523552,-0.005987251331698731
12364,-1.2088496996586264,0.37257502259223224,0.6628762819273591
12365,1.5072409723675033,-1.1421806022254783,-0.3669552006865479
12367,-1.552045934706048,-1.1421806022254783,-0.9932773232138242
12370,-0.002233519485077917,0.7080332292303888,1.370974978049039
12371,0.12279741437841987,-1.1421806022254783,0.7955635968846752
12372,0.2667949163187858,0.37257502259223224,0.5283473062951153
12373,1.5726785743906506,-1.1421806022254783,-0.39000047670272664
12374,-0.5142648687645806,-1.1421806022254783,0.06864652488613115
12375,-1.0304416842462376,-0.15732634212523552,-0.4328900374226271
12377,1.585330319255101,-0.15732634212523552,0.897888777323652
12378,0.7612037549916904,-1.1421806022254783,1.594581901583961
12379,0.3719475869257092,-0.15732634212523552,0.3314171074434928
12380,-0.5998368088904396,0.7080332292303888,1.0350134856577782
12381,-1.4485587856030968,0.9413631875519174,0.7653125428069187
12383,1.077331758821227,0.9413631875519174,0.7375867644604382
12384,-0.4125347572453631,-0.15732634212523552,-0.4245153458599745
12386,1.7383656183939098,-1.1421806022254783,-0.6473358802765342
12388,-0.8047267163130117,1.1139876296874291,1.3261926827891228
12390,0.35182556963985595,-1.1421806022254783,-0.14389249553886282
12391,-0.5998368088904396,-1.1421806022254783,-0.10498106605966374
12393,0.2667949163187858,0.7080332292303888,0.7250735224868374
12394,1.2256079781275764,-1.1421806022254783,-0.3093081281342714
12395,-0.6956335185132512,1.6291803310375392,1.0842224913032772
12397,-0.25976293771736747,-0.15732634212523552,1.0262774455312689
12398,-0.08000284691952356,-1.1421806022254783,0.8259757866468884
12399,0.6844762934514682,0.7080332292303888,0.32335750829609844
12401,1.546949960091995,-1.1421806022254783,-2.075734895333215
12402,1.610225165315647,-1.1421806022254783,-0.7238682053959675
12403,-0.01725551879332896,-1.1421806022254783,-1.2988690235076534
12405,0.881530849050128,-1.1421806022254783,0.661832029922274
12406,-0.5998368088904396,-0.15732634212523552,1.4534896277541207
12407,-0.01725551879332896,0.9413631875519174,0.6469840541873925
12408,-0.32189228833536065,0.9413631875519174,1.0953471172822962
12409,0.3416035021098939,0.37257502259223224,0.9902753754776716
12410,1.5663001993333556,-1.1421806022254783,-0.4585736716682036
12412,0.29958131850608055,0.37257502259223224,0.6693350622078641
12413,0.20947615164583766,0.37257502259223224,0.08875044345375593
12414,1.2256079781275764,0.37257502259223224,-0.27997805245353835
12415,-0.5142648687645806,1.575895246520602,1.6794131246520838
12417,-1.6752065827819893,1.4411389437857045,1.2122451004859327
12418,0.6400324499796085,-1.1421806022254783,-0.12375740115810151
12420,0.17331659078189585,-1.1421806022254783,-0.19941161773562752
12421,-0.8047267163130117,0.7080332292303888,0.1759474181815208
12422,0.502148666903663,0.37257502259223224,0.22456935145653112
12423,-2.0344322917066844,1.3539192402952056,0.9325094249199678
12424,0.9620459415531177,-0.15732634212523552,0.29461512436086457
12425,0.33127071588747836,-1.1421806022254783,0.07827450270097998
12426,1.1258861156196038,-1.1421806022254783,-0.07212173252764559
12427,-0.5998368088904396,0.37257502259223224,-0.10963971978508759
12428,-0.4876303449547161,1.3539192402952056,1.8925150375698458
12429,-1.1443312534040568,0.7080332292303888,1.2724912540690159
12430,-0.13015925602825726,-1.1421806022254783,-0.8396633918798804
12431,0.12279741437841987,1.675591966784018,1.7184253131048643
12432,-0.13015925602825726,0.7080332292303888,1.1130104474007507
12433,-2.0344322917066844,1.2473999658429542,2.3182502426679066
12434,0.40136073864378646,-0.15732634212523552,0.1985516630276145
12435,1.4270297522340274,-1.1421806022254783,-1.4318101569248973
12436,0.5363636795631103,-1.1421806022254783,-0.10330369967278856
12437,-1.8284860004532224,1.840535090348796,1.4203687363280848
12438,-0.8870901036233153,-0.15732634212523552,1.042069602787074
12441,1.7383656183939098,-1.1421806022254783,-0.9022466949085046
12442,-1.6752065827819893,-1.1421806022254783,-0.9617141072381136
12444,-0.6305061529282221,0.9413631875519174,1.2972051158103661
12445,-0.5998368088904396,-1.1421806022254783,-1.437663035610245
12446,0.09645820643169936,-1.1421806022254783,0.3291254742935533
12447,1.3328395542355918,-1.1421806022254783,-0.20047997518928728
12448,-0.11312154370340959,-1.1421806022254783,-0.4310802344354593
12449,-0.5998368088904396,0.7080332292303888,1.412225446270377
12450,0.9225621135173867,-0.15732634212523552,-1.0299934214234263
12451,-1.0304416842462376,0.9413631875519174,2.059761197418499
12452,-0.7666372915455425,-1.1421806022254783,-0.42079942251172553
12453,0.78773127048894,-1.1421806022254783,0.2984816935960924
12454,0.06933795489383361,-1.1421806022254783,-1.5534954228984927
12455,0.2778506796454355,0.9413631875519174,0.7308005592822787
12456,-0.11312154370340959,0.37257502259223224,0.9984977968837443
12457,0.4109687178442798,-0.15732634212523552,0.5460500742410683
12458,0.25560785258344354,-0.15732634212523552,0.18230533287070433
12461,0.9167982557003951,-1.1421806022254783,-0.12200315876513343
12462,-0.6956335185132512,-0.15732634212523552,0.24005237436440244
12463,0.027078278817641344,0.7080332292303888,0.6984537594816622
12464,0.8874922060612215,0.7080332292303888,-1.4465247801048469
12465,-0.7666372915455425,-0.15732634212523552,0.19421489114168872
12468,1.0921296377175151,-0.15732634212523552,0.13294588779787908
12471,-1.8284860004532224,1.9869809403539003,2.400019763545014
12472,-0.34365422335675777,1.2473999658429542,1.9306522507407982
12473,0.04138483603978646,0.37257502259223224,1.2417984201711072
12474,-0.7666372915455425,1.840535090348796,2.1007118621825396
12475,0.04138483603978646,-1.1421806022254783,0.11307147258799977
12476,-0.8047267163130117,1.5140076112100918,1.6272347978718724
12477,-0.5702958889100813,1.1139876296874291,2.2162139775427545
12478,-1.552045934706048,-1.1421806022254783,-0.014148682359937888
12479,-1.0304416842462376,-1.1421806022254783,-0.10827118794073091
12480,-0.4368174524113916,0.7080332292303888,1.2557004815598702
12481,-0.5702958889100813,1.5140076112100918,1.6106889815071883
12483,-0.7666372915455425,1.2473999658429542,0.9057055258695352
12484,-0.2799741544043472,0.7080332292303888,1.5796587241018392
12488,-1.0851524766045704,0.37257502259223224,0.5402706045454717
12489,1.6495716241250464,-1.1421806022254783,-0.7406989551690303
12490,-1.4485587856030968,1.5140076112100918,1.7793303357344727
12491,-0.20183315632561427,-1.1421806022254783,-0.26373756519340796
12492,0.16094347398622413,-0.15732634212523552,-0.6065723529250311
12493,0.9785243333842288,-0.15732634212523552,-0.30517554675533093
12494,-0.8047267163130117,1.2473999658429542,0.5399193078312514
12497,0.3719475869257092,-1.1421806022254783,-2.4185500672871774
12498,-0.6305061529282221,0.37257502259223224,-0.26611907307753524
12500,-0.01725551879332896,1.2473999658429542,0.015867176087852746
12501,1.6525437904201141,-1.1421806022254783,1.0940989413261608
12502,0.502148666903663,0.9413631875519174,0.9193473293027059
12504,-0.3889398912265015,-1.1421806022254783,-1.6297027463369627
12506,1.2928184451927718,-1.1421806022254783,-1.6603089196397185
12507,0.9225621135173867,-0.15732634212523552,-0.18191037058516787
12508,-0.4876303449547161,-0.15732634212523552,-0.16263092095996046
12509,1.483423166528643,-1.1421806022254783,-1.0744005631333569
12510,0.8450260030809356,-0.15732634212523552,0.19234372726330398
12512,0.1975784585920764,-0.15732634212523552,-1.0405984485476638
12513,0.6400324499796085,-1.1421806022254783,0.05079327829177817
12514,1.4234100154207303,-1.1421806022254783,0.37768112526238656
12515,1.699096538324834,-1.1421806022254783,-0.7432726133136018
12516,0.33127071588747836,-0.15732634212523552,-0.4694346242006652
12517,-0.4368174524113916,0.7080332292303888,1.2299933105048741
12518,-2.0344322917066844,0.9413631875519174,1.0406365510008875
12519,0.17331659078189585,-1.1421806022254783,-0.5225708404494158
12520,0.3416035021098939,0.9413631875519174,1.176607687027543
12521,0.8450260030809356,-1.1421806022254783,0.017701313469840302
12522,-0.20183315632561427,-0.15732634212523552,-0.9164884786138779
12523,-0.6956335185132512,1.575895246520602,0.7811848789335228
12524,-1.1443312534040568,1.3539192402952056,1.0258922218568485
12526,-2.0344322917066844,0.37257502259223224,0.6389884750818635
12527,0.3719475869257092,0.37257502259223224,-0.3963447700627999
12528,-1.1443312534040568,1.1139876296874291,0.6741613878018133
12530,0.12279741437841987,0.7080332292303888,0.62125773292496
12531,-0.8447985484134556,-1.1421806022254783,-1.2796434540021602
12532,-0.3889398912265015,-1.1421806022254783,-0.39469421162134827
12534,0.7679003989392914,-1.1421806022254783,0.42722797958599656
12535,0.46669531704171824,-0.15732634212523552,0.13554149761181897
12536,0.10972239650768487,-1.1421806022254783,1.6575358286840616
12538,-0.4125347572453631,-1.1421806022254783,-0.5043777849847287
12539,-0.5998368088904396,0.7080332292303888,1.7620263230662065
12540,-0.6624013797032222,1.8141609571842097,2.3204418806926634
12541,-0.3889398912265015,0.37257502259223224,0.3146803726005169
12544,-0.25976293771736747,-1.1421806022254783,-0.4284423672971511
12545,0.29958131850608055,-0.15732634212523552,0.288937658010415
12546,-0.06389671920754665,-0.15732634212523552,0.5550618853129347
12547,1.1400359430544447,-0.15732634212523552,-0.9211734384080157
12548,0.9785243333842288,-1.1421806022254783,-1.5444702448372318
12550,0.3416035021098939,-1.1421806022254783,0.34499262166817896
12551,1.713272404991934,-1.1421806022254783,-0.8424361298795912
12552,-0.18335464868184115,-1.1421806022254783,-0.8542344227003653
12553,-1.2088496996586264,1.5140076112100918,1.4713879450875882
12556,-0.01725551879332896,-0.15732634212523552,0.0473432439201137
12558,-1.2088496996586264,-1.1421806022254783,-0.7259478998436107
12559,1.6009523339333225,-1.1421806022254783,-0.38391520268144996
12560,-1.4485587856030968,-0.15732634212523552,1.0387742334276169
12561,1.546949960091995,-1.1421806022254783,-0.6793851417462173
12562,-1.2088496996586264,1.2473999658429542,1.4023319253360935
12564,1.4014438771103972,-1.1421806022254783,-0.29749178320324315
12565,1.500486543833783,-1.1421806022254783,-0.951782502741861
12566,0.4109687178442798,-1.1421806022254783,-0.624310442123436
12567,-0.5702958889100813,1.5140076112100918,2.168285049563251
12569,-1.8284860004532224,2.0120921097944136,1.4032459118484357
12571,-0.18335464868184115,-0.15732634212523552,0.002028558377543088
12572,-1.1443312534040568,-0.15732634212523552,0.2314974323032436
12573,1.2680925591763403,-1.1421806022254783,-0.9273772405559272
12574,1.5884716803482772,-1.1421806022254783,-0.8680707901808824
12576,-0.25976293771736747,0.9413631875519174,0.746660249070267
12577,-0.2799741544043472,0.37257502259223224,0.12544837736733916
12578,-0.6305061529282221,-0.15732634212523552,1.2468342917510664
12579,0.33127071588747836,-1.1421806022254783,-0.314256471690375
12580,1.3484530871233855,-1.1421806022254783,-0.20066865370918052
12581,-0.18335464868184115,-1.1421806022254783,-0.8343297869054356
12582,1.3170038513377686,-0.15732634212523552,-0.35172761587082385
12583,-1.6752065827819893,1.752642309092698,1.966264516367256
12584,-1.552045934706048,1.3539192402952056,0.6586617106607482
12585,1.2968861848047732,-0.15732634212523552,0.7383381745873571
12586,-0.7666372915455425,-1.1421806022254783,-0.7608948997710684
12587,-1.2088496996586264,-1.1421806022254783,-1.2125997601578693
12588,-0.20183315632561427,-1.1421806022254783,-1.4159355399734286
12589,-0.4125347572453631,-0.15732634212523552,-0.12543888949266627
12590,1.1993040429374937,-1.1421806022254783,0.47351435920242047
12591,1.591604512719283,-1.1421806022254783,-0.3288916744522304
12592,0.46669531704171824,-0.15732634212523552,-0.2640773557839851
12593,0.6092695128371648,0.37257502259223224,-0.19565205186937573
12594,-0.06389671920754665,1.3539192402952056,1.4151592088642653
12596,-0.002233519485077917,-0.15732634212523552,-0.41915333816997347
12597,-0.6956335185132512,0.7080332292303888,1.3520094264502593
12598,-1.0851524766045704,1.2473999658429542,1.1933372378292906
12599,-0.4125347572453631,1.2473999658429542,0.3616033811109075
12600,-0.4125347572453631,1.4411389437857045,1.1498269423047054
12601,1.101882824572414,0.9413631875519174,-0.2180231136405002
12602,0.10972239650768487,-1.1421806022254783,-1.0457155348306366
12604,0.3416035021098939,-0.15732634212523552,-0.5761715147015992
12607,0.12279741437841987,-1.1421806022254783,0.9077675234084854
12609,0.33127071588747836,0.37257502259223224,0.444100935539868
12610,-0.5702958889100813,0.7080332292303888,0.9018675026267488
12611,0.012541544596951157,-1.1421806022254783,0.516251680381064
12612,0.2887784270770501,-1.1421806022254783,0.2353722821613663
12613,0.082998830205763,0.7080332292303888,1.457749313429139
12614,1.462603193933059,-1.1421806022254783,-0.6384849721275232
12615,-1.8284860004532224,0.7080332292303888,0.9418032229551668
12616,0.4934051657049856,-0.15732634212523552,-0.18591604236072262
12617,-0.4125347572453631,-1.1421806022254783,-0.2987201153502108
12618,-0.5998368088904396,-1.1421806022254783,-1.0937551365058646
12619,-0.8047267163130117,1.3539192402952056,0.26809063048619614
12620,-0.8447985484134556,0.37257502259223224,0.658319462608014
12621,-1.8284860004532224,1.8645334205085187,2.2910536198319944
12622,1.2887356965125554,-1.1421806022254783,-1.0784330163986984
12623,1.4555774190098685,-1.1421806022254783,-0.4734683212257525
12624,0.5855581134555359,-0.15732634212523552,0.007595188758620098
12625,1.203732221452046,-0.15732634212523552,0.9796768062170756
12626,-0.5702958889100813,1.4411389437857045,1.9125248451775283
12627,-1.0304416842462376,1.1139876296874291,1.6610633641420343
12628,-1.552045934706048,0.37257502259223224,0.24940695822709621
12630,-1.0851524766045704,-0.15732634212523552,0.49893570217411215
12631,0.082998830205763,-1.1421806022254783,-0.16718698917622304
12633,0.10972239650768487,0.7080332292303888,0.8443746326751923
12635,0.44847316797844267,-0.15732634212523552,0.8309921972223472
12637,0.20947615164583766,1.3539192402952056,1.9346524498235917
12638,-0.32189228833536065,-1.1421806022254783,0.01644681857512044
12639,1.3170038513377686,-1.1421806022254783,-0.32351275375527083
12640,-0.5417973579979597,0.37257502259223224,0.178544065274288
12641,0.6550665021984642,-1.1421806022254783,-1.0476279846361027
12642,-0.5142648687645806,0.37257502259223224,0.3394429617632
12643,1.2427994036328696,-0.15732634212523552,-1.4790735643717974
12644,0.7612037549916904,-1.1421806022254783,-0.12574498528351402
12645,-0.30067514330910233,0.7080332292303888,0.8598892445431504
12646,-1.4485587856030968,-0.15732634212523552,0.43642517603031866
12647,-0.5998368088904396,1.6291803310375392,1.083907639722106
12648,0.9167982557003951,-1.1421806022254783,-0.514948420447587
12649,0.5935248754373961,0.37257502259223224,0.03993040325280716
12650,-1.6752065827819893,-1.1421806022254783,-0.5556126004331384
12651,1.6465918473139354,-1.1421806022254783,-1.1421821885759802
12652,1.6345957849655695,-1.1421806022254783,0.3268275106318783
12653,0.881530849050128,-0.15732634212523552,0.3492357216754659
12654,-1.0304416842462376,0.9413631875519174,0.0181833033844525
12656,-0.7666372915455425,0.9413631875519174,1.0970675747335301
12657,-1.0304416842462376,0.37257502259223224,0.19617248545221538
12658,-0.6956335185132512,-1.1421806022254783,0.07417269049060353
12659,-0.3889398912265015,-1.1421806022254783,-1.834443801333658
12660,-1.0304416842462376,-1.1421806022254783,-0.6921476704773374
12662,-2.0344322917066844,1.575895246520602,1.5675772260449636
12664,0.10972239650768487,0.7080332292303888,-0.14573345404785196
12665,1.6163660291593012,-1.1421806022254783,-1.8442629152342596
12667,0.09645820643169936,-1.1421806022254783,-0.139035797584775
12668,-0.9795284129162457,0.7080332292303888,1.3911807834531604
12669,0.8934196358335683,-0.15732634212523552,0.8077780268722228
12670,-1.0851524766045704,0.9413631875519174,1.1869988816240082
12672,1.631577314912051,-1.1421806022254783,-0.8692665847313674
12673,-1.4485587856030968,-0.15732634212523552,0.02663640234784874
12674,-0.20183315632561427,0.7080332292303888,0.7886312012036348
12676,-0.5142648687645806,1.1139876296874291,0.6055330081070288
12678,-0.13015925602825726,1.3539192402952056,0.8322704116761575
12679,1.483423166528643,-1.1421806022254783,0.21772169168912278
12680,-2.0344322917066844,0.7080332292303888,0.33200002539478046
12681,-0.8447985484134556,1.9066176529747072,2.479766501837878
